#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	33913	36167	slrP	1-2298/2298	========/======	3/43	98.13	96.30	vfdb	NP_459778
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	177029	177988	sopD2	1-960/960	===============	0/0	100.00	99.38	vfdb	NP_459947
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	225629	226597	sseI/srfH	1-969/969	===============	0/0	100.00	99.69	vfdb	NP_460026
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	246630	247682	ompA	1-1041/1041	========/======	1/12	100.00	89.65	vfdb	AAF37887
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	262111	262986	pipB	1-876/876	===============	0/0	100.00	98.63	vfdb	NP_460061
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	263892	265577	sopB/sigD	1-1686/1686	===============	0/0	100.00	99.64	vfdb	NP_460064
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	337204	337880	fliP	10-686/687	========/======	2/2	98.40	75.52	vfdb	YP_001006751
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	338317	338577	fliN	157-417/417	.....==========	0/0	62.59	80.46	vfdb	YP_001006749
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	338723	339731	fliM	1-1005/1005	========/======	4/6	99.90	75.64	vfdb	YP_001006748
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	344059	345038	fliG	12-991/993	===============	0/0	98.69	79.18	vfdb	YP_001006742
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	354120	354520	fliC	7-407/1146	======.........	0/0	34.99	77.56	vfdb	YP_001006728
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	355427	355628	fliC	909-1110/1110	............===	0/0	18.20	78.22	vfdb	YP_001006730
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	357118	357810	fliA	10-702/723	========/======	2/2	95.71	76.08	vfdb	YP_001006726
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	380866	381421	flhC	6-564/582	========/======	5/7	95.19	75.40	vfdb	YP_001006783
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	383382	383770	cheA	1-389/2055	===...../......	2/4	18.83	75.96	vfdb	YP_001006780
/scratch/mnk5428/kenyans/data/GCA_019362685.1_ASM1936268v1_genomic.fna	JAAIBI010000001.1	385442	385897	cheW	25-480/498	========/======	2/2	91.37	75.49	vfdb	YP_001006779
