#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	78115	78326	fliC	890-1101/1101	............===	0/0	19.26	78.77	vfdb	YP_001006729
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	79226	79626	fliC	7-407/1146	======.........	0/0	34.99	80.55	vfdb	YP_001006728
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	81247	82362	iroB	34-1149/1164	===============	0/0	95.88	78.23	vfdb	NP_753168
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	82448	86075	iroC	69-3687/3738	========/======	16/31	96.52	75.93	vfdb	NP_753167
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	88474	90648	iroN	1-2178/2178	========/======	5/7	99.77	77.20	vfdb	NP_753164
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	91687	92739	pipB2	1-1053/1053	===============	0/0	100.00	100.00	vfdb	NP_461706
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	94480	95376	mig-14	1-897/897	===============	0/0	100.00	100.00	vfdb	NP_461708
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	174786	175694	avrA	1-909/909	===============	0/0	100.00	99.89	vfdb	NP_461786
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	178227	178679	orgC	1-453/453	===============	0/0	100.00	100.00	vfdb	NP_461789
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	178676	179356	orgB	1-681/681	===============	0/0	100.00	100.00	vfdb	NP_461790
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	179313	179912	orgA	1-600/600	===============	0/0	100.00	100.00	vfdb	NP_461791
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	179884	180642	prgK	1-759/759	===============	0/0	100.00	100.00	vfdb	NP_461792
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	180639	180944	prgJ	1-306/306	===============	0/0	100.00	100.00	vfdb	NP_461793
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	180963	181205	prgI	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_461794
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	181230	182408	prgH	1-1179/1179	===============	0/0	100.00	99.92	vfdb	NP_461795
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	186959	188590	sptP	1-1632/1632	===============	0/0	100.00	100.00	vfdb	NP_461799
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	188577	188969	sicP	1-393/393	===============	0/0	100.00	100.00	vfdb	NP_461800
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	189567	191624	sipA/sspA	1-2058/2058	===============	0/0	100.00	99.95	vfdb	NP_461803
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	191643	192674	sipD	1-1032/1032	===============	0/0	100.00	100.00	vfdb	NP_461804
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	192745	193974	sipC/sspC	1-1230/1230	===============	0/0	100.00	100.00	vfdb	NP_461805
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	194002	195783	sipB/sspB	1-1782/1782	===============	0/0	100.00	100.00	vfdb	NP_461806
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	195786	196283	sicA	1-498/498	===============	0/0	100.00	100.00	vfdb	NP_461807
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	196421	197491	spaS	1-1071/1071	===============	0/0	100.00	100.00	vfdb	NP_461808
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	197478	198269	spaR	1-792/792	===============	0/0	100.00	100.00	vfdb	NP_461809
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	198273	198533	spaQ	1-261/261	===============	0/0	100.00	100.00	vfdb	NP_461810
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	198559	199233	spaP	1-675/675	===============	0/0	100.00	99.85	vfdb	NP_461811
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	199223	200134	spaO	1-912/912	===============	0/0	100.00	100.00	vfdb	NP_461812
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	200134	201144	invJ	1-1011/1011	===============	0/0	100.00	100.00	vfdb	NP_461813
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	201144	201587	invI	1-444/444	===============	0/0	100.00	100.00	vfdb	NP_461814
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	201565	202860	invC	1-1296/1296	===============	0/0	100.00	100.00	vfdb	NP_461815
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	202857	203264	invB	1-408/408	===============	0/0	100.00	100.00	vfdb	NP_461816
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	203288	205345	invA	1-2058/2058	===============	0/0	100.00	100.00	vfdb	NP_461817
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	205370	206488	invE	1-1119/1119	===============	0/0	100.00	100.00	vfdb	NP_461818
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	206485	208173	invG	1-1689/1689	===============	0/0	100.00	100.00	vfdb	NP_461819
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	208170	208820	invF	1-651/651	===============	0/0	100.00	100.00	vfdb	NP_461820
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	209277	209720	invH	1-444/444	===============	0/0	100.00	100.00	vfdb	NP_461821
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	251605	252558	sopD	1-954/954	===============	0/0	100.00	100.00	vfdb	NP_461866
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000001.1	543847	543983	cheD	1087-1223/1674	.........==....	0/0	8.18	78.10	vfdb	YP_001006778
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000002.1	78955	80327	steC	1-1374/1374	========/======	1/1	99.93	99.85	vfdb	NP_460656
/scratch/mnk5428/kenyans/data/GCA_019362335.1_ASM1936233v1_genomic.fna	JAAIAQ010000002.1	147973	149199	sseJ	1-1227/1227	===============	0/0	100.00	100.00	vfdb	NP_460590
