#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	4336	6702	sspH2	1-2367/2367	===============	0/0	100.00	99.62	vfdb	NP_461184
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	105406	105579	sseK2	1-175/1047	===...../......	1/1	16.62	98.29	vfdb	NP_461081
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	194355	196703	sopA	1-2349/2349	===============	0/0	100.00	99.15	vfdb	NP_461011
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	321453	322472	sseK2	27-1047/1047	========/======	8/13	96.85	77.12	vfdb	NP_461081
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	331017	331850	csgG	1-834/834	===============	0/0	100.00	99.64	vfdb	NP_460110
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	331877	332293	csgF	1-417/417	===============	0/0	100.00	100.00	vfdb	NP_460111
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	332320	332715	csgE	1-396/396	===============	0/0	100.00	100.00	vfdb	NP_460112
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	332720	333370	csgD	1-651/651	===============	0/0	100.00	99.69	vfdb	NP_460113
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	334125	334580	csgB	1-456/456	===============	0/0	100.00	99.56	vfdb	NP_460114
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	334622	335077	csgA	1-456/456	===============	0/0	100.00	98.90	vfdb	NP_460115
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	335139	335465	csgC	1-327/327	===============	0/0	100.00	100.00	vfdb	NP_460116
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	362804	363198	flgE	7-401/1260	=====..........	0/0	31.35	76.20	vfdb	YP_001006761
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	364929	365581	flgG	2-654/654	========/======	2/2	99.69	75.38	vfdb	YP_001006759
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	365775	366327	flgH	125-677/684	..=============	0/0	80.85	77.76	vfdb	YP_001006758
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	412822	413832	sifA	1-1011/1011	===============	0/0	100.00	99.80	vfdb	NP_460194
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	592506	592907	spiC/ssaB	1-402/402	===============	0/0	100.00	99.50	vfdb	NP_460358
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	592909	594402	ssaC	1-1494/1494	===============	0/0	100.00	98.86	vfdb	NP_460359
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	594383	595594	ssaD	1-1212/1212	===============	0/0	100.00	99.50	vfdb	NP_460360
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	595602	595844	ssaE	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_460361
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	596047	596373	sseA	1-327/327	===============	0/0	100.00	99.69	vfdb	NP_460362
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	596380	596970	sseB	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_460363
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	596967	597440	sscA	1-474/474	===============	0/0	100.00	99.16	vfdb	NP_460364
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	597443	598897	sseC	1-1455/1455	===============	0/0	100.00	99.11	vfdb	NP_460365
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	598913	599500	sseD	1-588/588	===============	0/0	100.00	100.00	vfdb	NP_460366
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	599503	599919	sseE	1-417/417	===============	0/0	100.00	99.76	vfdb	NP_460367
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	599971	600405	sscB	1-435/435	===============	0/0	100.00	100.00	vfdb	NP_460368
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	600421	601203	sseF	1-783/783	===============	0/0	100.00	99.23	vfdb	NP_460369
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	601200	601889	sseG	1-690/690	===============	0/0	100.00	99.42	vfdb	NP_460370
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	601983	602198	ssaG	1-216/216	===============	0/0	100.00	99.54	vfdb	NP_460371
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	602239	602466	ssaH	1-228/228	===============	0/0	100.00	100.00	vfdb	NP_460372
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	602478	602726	ssaI	1-249/249	===============	0/0	100.00	100.00	vfdb	NP_460373
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	602723	603472	ssaJ	1-750/750	===============	0/0	100.00	98.80	vfdb	NP_460374
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	604035	604709	ssaK	1-675/675	===============	0/0	100.00	99.56	vfdb	NP_460376
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	604675	605691	ssaL	1-1017/1017	===============	0/0	100.00	99.41	vfdb	NP_460377
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	605749	606117	ssaM	1-369/369	===============	0/0	100.00	99.73	vfdb	NP_460378
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	606102	608147	ssaV	1-2046/2046	===============	0/0	100.00	99.80	vfdb	NP_460379
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	608137	609438	ssaN	1-1302/1302	===============	0/0	100.00	98.62	vfdb	NP_460380
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	609441	609818	ssaO	1-378/378	===============	0/0	100.00	99.73	vfdb	NP_460381
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	609799	610173	ssaP	1-375/375	===============	0/0	100.00	99.47	vfdb	NP_460382
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	610154	611122	ssaQ	1-969/969	===============	0/0	100.00	98.04	vfdb	NP_460383
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	611190	611837	ssaR	1-648/648	===============	0/0	100.00	98.92	vfdb	NP_460384
/scratch/mnk5428/kenyans/data/GCA_019363135.1_ASM1936313v1_genomic.fna	JAAICB010000001.1	611834	612100	ssaS	1-267/267	===============	0/0	100.00	99.62	vfdb	NP_460385
