#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363995.1_ASM1936399v1_genomic.fna	JAAIDP010000001.1	4379	6745	sspH2	1-2367/2367	===============	0/0	100.00	99.66	vfdb	NP_461184
/scratch/mnk5428/kenyans/data/GCA_019363995.1_ASM1936399v1_genomic.fna	JAAIDP010000001.1	105448	105621	sseK2	1-175/1047	===...../......	1/1	16.62	98.29	vfdb	NP_461081
/scratch/mnk5428/kenyans/data/GCA_019363995.1_ASM1936399v1_genomic.fna	JAAIDP010000001.1	194399	196747	sopA	1-2349/2349	===============	0/0	100.00	99.11	vfdb	NP_461011
/scratch/mnk5428/kenyans/data/GCA_019363995.1_ASM1936399v1_genomic.fna	JAAIDP010000001.1	290199	291032	csgG	1-834/834	===============	0/0	100.00	99.64	vfdb	NP_460110
/scratch/mnk5428/kenyans/data/GCA_019363995.1_ASM1936399v1_genomic.fna	JAAIDP010000001.1	291059	291475	csgF	1-417/417	===============	0/0	100.00	100.00	vfdb	NP_460111
/scratch/mnk5428/kenyans/data/GCA_019363995.1_ASM1936399v1_genomic.fna	JAAIDP010000001.1	291502	291897	csgE	1-396/396	===============	0/0	100.00	100.00	vfdb	NP_460112
/scratch/mnk5428/kenyans/data/GCA_019363995.1_ASM1936399v1_genomic.fna	JAAIDP010000001.1	291902	292552	csgD	1-651/651	===============	0/0	100.00	99.69	vfdb	NP_460113
/scratch/mnk5428/kenyans/data/GCA_019363995.1_ASM1936399v1_genomic.fna	JAAIDP010000001.1	293307	293762	csgB	1-456/456	===============	0/0	100.00	99.56	vfdb	NP_460114
/scratch/mnk5428/kenyans/data/GCA_019363995.1_ASM1936399v1_genomic.fna	JAAIDP010000001.1	293804	294259	csgA	1-456/456	===============	0/0	100.00	98.90	vfdb	NP_460115
/scratch/mnk5428/kenyans/data/GCA_019363995.1_ASM1936399v1_genomic.fna	JAAIDP010000001.1	294321	294647	csgC	1-327/327	===============	0/0	100.00	100.00	vfdb	NP_460116
/scratch/mnk5428/kenyans/data/GCA_019363995.1_ASM1936399v1_genomic.fna	JAAIDP010000001.1	321986	322380	flgE	7-401/1260	=====..........	0/0	31.35	76.20	vfdb	YP_001006761
/scratch/mnk5428/kenyans/data/GCA_019363995.1_ASM1936399v1_genomic.fna	JAAIDP010000001.1	324111	324763	flgG	2-654/654	========/======	2/2	99.69	75.38	vfdb	YP_001006759
