#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	6239	8605	sspH2	1-2367/2367	===============	0/0	100.00	99.58	vfdb	NP_461184
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	107326	108372	sseK2	1-1047/1047	===============	0/0	100.00	99.81	vfdb	NP_461081
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	198694	201042	sopA	1-2349/2349	===============	0/0	100.00	99.23	vfdb	NP_461011
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	280933	281609	fliP	10-686/687	========/======	2/2	98.40	75.52	vfdb	YP_001006751
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	282046	282306	fliN	157-417/417	.....==========	0/0	62.59	80.46	vfdb	YP_001006749
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	282452	283460	fliM	1-1005/1005	========/======	4/6	99.90	75.84	vfdb	YP_001006748
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	287794	288773	fliG	12-991/993	===============	0/0	98.69	79.29	vfdb	YP_001006742
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	297853	298253	fliC	7-407/1146	======.........	0/0	34.99	80.55	vfdb	YP_001006728
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	299143	299352	fliC	937-1146/1146	............===	0/0	18.32	78.57	vfdb	YP_001006728
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	300842	301534	fliA	10-702/723	========/======	2/2	95.71	76.37	vfdb	YP_001006726
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	324596	325151	flhC	6-564/582	========/======	5/7	95.19	75.05	vfdb	YP_001006783
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	327112	327500	cheA	1-389/2055	===...../......	2/4	18.83	75.96	vfdb	YP_001006780
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	329172	329627	cheW	25-480/498	========/======	2/2	91.37	75.27	vfdb	YP_001006779
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	330704	331398	cheD	823-1517/1674	.......=======.	0/0	41.52	75.54	vfdb	YP_001006778
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	333633	334020	cheY	1-388/390	===============	0/0	99.49	77.83	vfdb	YP_001006774
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	443284	444006	sopE2	1-723/723	===============	0/0	100.00	99.86	vfdb	NP_460811
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	606500	607873	steC	1-1374/1374	===============	0/0	100.00	97.38	vfdb	NP_460656
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	675496	676722	sseJ	1-1227/1227	===============	0/0	100.00	99.84	vfdb	NP_460590
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	677993	678394	steB	1-402/402	===============	0/0	100.00	100.00	vfdb	AAL20547
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	704885	705835	sifB	1-951/951	===============	0/0	100.00	100.00	vfdb	NP_460561
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	727880	728512	steA	1-633/633	===============	0/0	100.00	97.47	vfdb	NP_460542
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	893104	894162	ssaU	1-1059/1059	===============	0/0	100.00	98.96	vfdb	NP_460387
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	894159	894938	ssaT	1-780/780	===============	0/0	100.00	98.46	vfdb	NP_460386
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	894939	895205	ssaS	1-267/267	===============	0/0	100.00	99.62	vfdb	NP_460385
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	895202	895849	ssaR	1-648/648	===============	0/0	100.00	98.92	vfdb	NP_460384
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	895917	896885	ssaQ	1-969/969	===============	0/0	100.00	98.14	vfdb	NP_460383
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	896866	897240	ssaP	1-375/375	===============	0/0	100.00	99.47	vfdb	NP_460382
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	897221	897598	ssaO	1-378/378	===============	0/0	100.00	99.73	vfdb	NP_460381
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	897601	898902	ssaN	1-1302/1302	===============	0/0	100.00	98.85	vfdb	NP_460380
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	898892	900937	ssaV	1-2046/2046	===============	0/0	100.00	99.85	vfdb	NP_460379
/scratch/mnk5428/kenyans/data/GCA_019361425.1_ASM1936142v1_genomic.fna	JAAHZC010000001.1	900922	901290	ssaM	1-369/369	===============	0/0	100.00	100.00	vfdb	NP_460378
