#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	21156	22411	hsiC1/vipB	229-1481/1497	..======/======	7/15	83.30	75.04	vfdb	NP_248774
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	62984	63396	gmhA/lpcA	130-542/585	...===========.	0/0	70.60	77.72	vfdb	NP_439337
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	311101	311634	fimI	1-534/534	===============	0/0	100.00	100.00	vfdb	NP_459539
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	311678	312370	fimC	1-693/693	===============	0/0	100.00	100.00	vfdb	NP_459540
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	312401	315013	fimD	1-2613/2613	===============	0/0	100.00	99.58	vfdb	NP_459541
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	315028	316035	fimH	1-1008/1008	===============	0/0	100.00	98.11	vfdb	NP_459542
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	316045	316563	fimF	1-519/519	===============	0/0	100.00	99.42	vfdb	NP_459543
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	323422	324326	gtrB	1-905/930	===============	0/0	97.31	75.80	vfdb	NP_706258
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	340924	343179	fepA	1-2241/2241	========/======	19/61	98.97	78.19	vfdb	NP_752600
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	350157	350944	fepC	1-788/816	========/======	2/2	96.45	80.48	vfdb	NP_752606
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	350941	351849	fepG	85-993/993	.==============	0/0	91.54	80.42	vfdb	NP_752607
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	351948	352947	fepD	3-1002/1017	===============	0/0	98.33	78.40	vfdb	NP_752608
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	353048	354274	entS	1-1227/1251	===============	0/0	98.08	78.57	vfdb	NP_752609
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	354392	355259	fepB	53-920/957	===============	0/0	90.70	77.42	vfdb	NP_752610
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	355609	356795	entC	2-1188/1188	========/======	4/4	99.75	77.80	vfdb	NP_752611
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	356805	358402	entE	1-1598/1611	========/======	4/4	99.07	79.75	vfdb	NP_752612
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	358429	359279	entB	1-851/858	===============	0/0	99.18	80.85	vfdb	NP_752613
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	359310	360037	entA	16-743/747	===============	0/0	97.46	80.22	vfdb	NP_752614
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	566398	568665	slrP	1-2298/2298	========/======	2/30	98.69	96.74	vfdb	NP_459778
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	708507	709466	sopD2	1-960/960	===============	0/0	100.00	99.38	vfdb	NP_459947
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	777067	777420	grvA	1-354/354	===============	0/0	100.00	100.00	vfdb	AAG03023
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	784210	784743	sodCI	1-534/534	===============	0/0	100.00	100.00	vfdb	NP_460019
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	814856	815908	ompA	1-1041/1041	========/======	1/12	100.00	89.55	vfdb	AAF37887
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	830339	831214	pipB	1-876/876	===============	0/0	100.00	98.97	vfdb	NP_460061
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	832120	833805	sopB/sigD	1-1686/1686	===============	0/0	100.00	99.82	vfdb	NP_460064
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	881544	882377	csgG	1-834/834	===============	0/0	100.00	99.52	vfdb	NP_460110
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	882404	882820	csgF	1-417/417	===============	0/0	100.00	100.00	vfdb	NP_460111
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	882847	883242	csgE	1-396/396	===============	0/0	100.00	99.75	vfdb	NP_460112
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	883247	883897	csgD	1-651/651	===============	0/0	100.00	99.08	vfdb	NP_460113
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	884652	885107	csgB	1-456/456	===============	0/0	100.00	100.00	vfdb	NP_460114
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	885149	885604	csgA	1-456/456	===============	0/0	100.00	100.00	vfdb	NP_460115
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	885666	885992	csgC	1-327/327	===============	0/0	100.00	99.69	vfdb	NP_460116
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	913337	913731	flgE	7-401/1260	=====..........	0/0	31.35	76.20	vfdb	YP_001006761
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	915462	916114	flgG	2-654/654	========/======	2/2	99.69	75.23	vfdb	YP_001006759
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	916308	916860	flgH	125-677/684	..=============	0/0	80.85	77.76	vfdb	YP_001006758
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	918090	918259	flgJ	94-260/924	.===..../......	1/3	18.07	78.82	vfdb	YP_001006756
/scratch/mnk5428/kenyans/data/GCA_019363035.1_ASM1936303v1_genomic.fna	JAAIBX010000001.1	963368	964378	sifA	1-1011/1011	===============	0/0	100.00	100.00	vfdb	NP_460194
