#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	83457	83593	cheD	1087-1223/1674	.........==....	0/0	8.18	78.10	vfdb	YP_001006778
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	375360	376313	sopD	1-954/954	===============	0/0	100.00	100.00	vfdb	NP_461866
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	418263	418706	invH	1-444/444	===============	0/0	100.00	100.00	vfdb	NP_461821
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	419163	419813	invF	1-651/651	===============	0/0	100.00	100.00	vfdb	NP_461820
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	419810	421498	invG	1-1689/1689	===============	0/0	100.00	100.00	vfdb	NP_461819
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	421495	422613	invE	1-1119/1119	===============	0/0	100.00	100.00	vfdb	NP_461818
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	422638	424695	invA	1-2058/2058	===============	0/0	100.00	99.95	vfdb	NP_461817
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	424719	425126	invB	1-408/408	===============	0/0	100.00	100.00	vfdb	NP_461816
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	425123	426418	invC	1-1296/1296	===============	0/0	100.00	100.00	vfdb	NP_461815
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	426396	426839	invI	1-444/444	===============	0/0	100.00	100.00	vfdb	NP_461814
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	426839	427849	invJ	1-1011/1011	===============	0/0	100.00	100.00	vfdb	NP_461813
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	427849	428760	spaO	1-912/912	===============	0/0	100.00	99.89	vfdb	NP_461812
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	428750	429424	spaP	1-675/675	===============	0/0	100.00	100.00	vfdb	NP_461811
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	429450	429710	spaQ	1-261/261	===============	0/0	100.00	100.00	vfdb	NP_461810
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	429714	430505	spaR	1-792/792	===============	0/0	100.00	100.00	vfdb	NP_461809
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	430492	431562	spaS	1-1071/1071	===============	0/0	100.00	100.00	vfdb	NP_461808
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	431700	432197	sicA	1-498/498	===============	0/0	100.00	100.00	vfdb	NP_461807
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	432200	433981	sipB/sspB	1-1782/1782	===============	0/0	100.00	100.00	vfdb	NP_461806
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	434009	435238	sipC/sspC	1-1230/1230	===============	0/0	100.00	100.00	vfdb	NP_461805
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	435309	436340	sipD	1-1032/1032	===============	0/0	100.00	100.00	vfdb	NP_461804
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	436359	438416	sipA/sspA	1-2058/2058	===============	0/0	100.00	100.00	vfdb	NP_461803
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	439014	439406	sicP	1-393/393	===============	0/0	100.00	100.00	vfdb	NP_461800
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	439393	441024	sptP	1-1632/1632	===============	0/0	100.00	100.00	vfdb	NP_461799
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	445575	446753	prgH	1-1179/1179	===============	0/0	100.00	100.00	vfdb	NP_461795
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	446778	447020	prgI	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_461794
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	447039	447344	prgJ	1-306/306	===============	0/0	100.00	100.00	vfdb	NP_461793
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	447341	448099	prgK	1-759/759	===============	0/0	100.00	100.00	vfdb	NP_461792
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	448071	448670	orgA	1-600/600	===============	0/0	100.00	100.00	vfdb	NP_461791
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	448627	449307	orgB	1-681/681	===============	0/0	100.00	100.00	vfdb	NP_461790
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	449304	449756	orgC	1-453/453	===============	0/0	100.00	100.00	vfdb	NP_461789
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	452289	453194	avrA	1-909/909	========/======	1/3	99.67	99.67	vfdb	NP_461786
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	532604	533500	mig-14	1-897/897	===============	0/0	100.00	100.00	vfdb	NP_461708
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	535241	536293	pipB2	1-1053/1053	===============	0/0	100.00	100.00	vfdb	NP_461706
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	537332	539506	iroN	1-2178/2178	========/======	5/7	99.77	77.20	vfdb	NP_753164
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	541905	545532	iroC	69-3687/3738	========/======	16/31	96.52	75.93	vfdb	NP_753167
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	545618	546733	iroB	34-1149/1164	===============	0/0	95.88	78.23	vfdb	NP_753168
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	548354	548754	fliC	7-407/1146	======.........	0/0	34.99	80.55	vfdb	YP_001006728
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000001.1	549654	549865	fliC	890-1101/1101	............===	0/0	19.26	78.77	vfdb	YP_001006729
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	123482	124855	steC	1-1374/1374	===============	0/0	100.00	100.00	vfdb	NP_460656
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	192493	193719	sseJ	1-1227/1227	===============	0/0	100.00	100.00	vfdb	NP_460590
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	194990	195391	steB	1-402/402	===============	0/0	100.00	100.00	vfdb	AAL20547
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	221881	222831	sifB	1-951/951	===============	0/0	100.00	99.89	vfdb	NP_460561
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	244876	245508	steA	1-633/633	===============	0/0	100.00	100.00	vfdb	NP_460542
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	413528	414586	ssaU	1-1059/1059	===============	0/0	100.00	100.00	vfdb	NP_460387
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	414583	415362	ssaT	1-780/780	===============	0/0	100.00	100.00	vfdb	NP_460386
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	415363	415629	ssaS	1-267/267	===============	0/0	100.00	100.00	vfdb	NP_460385
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	415626	416273	ssaR	1-648/648	===============	0/0	100.00	100.00	vfdb	NP_460384
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	416341	417309	ssaQ	1-969/969	===============	0/0	100.00	100.00	vfdb	NP_460383
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	417290	417664	ssaP	1-375/375	===============	0/0	100.00	100.00	vfdb	NP_460382
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	417645	418022	ssaO	1-378/378	===============	0/0	100.00	100.00	vfdb	NP_460381
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	418025	419326	ssaN	1-1302/1302	===============	0/0	100.00	100.00	vfdb	NP_460380
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	419316	421361	ssaV	1-2046/2046	===============	0/0	100.00	100.00	vfdb	NP_460379
/scratch/mnk5428/kenyans/data/GCA_019362755.1_ASM1936275v1_genomic.fna	JAAIBJ010000002.1	421346	421714	ssaM	1-369/369	===============	0/0	100.00	100.00	vfdb	NP_460378
