#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362155.1_ASM1936215v1_genomic.fna	JAAIAH010000001.1	165404	165805	spiC/ssaB	1-402/402	===============	0/0	100.00	100.00	vfdb	NP_460358
/scratch/mnk5428/kenyans/data/GCA_019362155.1_ASM1936215v1_genomic.fna	JAAIAH010000001.1	165807	167300	ssaC	1-1494/1494	===============	0/0	100.00	100.00	vfdb	NP_460359
/scratch/mnk5428/kenyans/data/GCA_019362155.1_ASM1936215v1_genomic.fna	JAAIAH010000001.1	167281	168492	ssaD	1-1212/1212	===============	0/0	100.00	100.00	vfdb	NP_460360
/scratch/mnk5428/kenyans/data/GCA_019362155.1_ASM1936215v1_genomic.fna	JAAIAH010000001.1	168500	168742	ssaE	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_460361
/scratch/mnk5428/kenyans/data/GCA_019362155.1_ASM1936215v1_genomic.fna	JAAIAH010000001.1	169006	169332	sseA	1-327/327	===============	0/0	100.00	100.00	vfdb	NP_460362
/scratch/mnk5428/kenyans/data/GCA_019362155.1_ASM1936215v1_genomic.fna	JAAIAH010000001.1	169339	169929	sseB	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_460363
/scratch/mnk5428/kenyans/data/GCA_019362155.1_ASM1936215v1_genomic.fna	JAAIAH010000001.1	169926	170399	sscA	1-474/474	===============	0/0	100.00	99.79	vfdb	NP_460364
/scratch/mnk5428/kenyans/data/GCA_019362155.1_ASM1936215v1_genomic.fna	JAAIAH010000001.1	170402	171856	sseC	1-1455/1455	===============	0/0	100.00	99.93	vfdb	NP_460365
/scratch/mnk5428/kenyans/data/GCA_019362155.1_ASM1936215v1_genomic.fna	JAAIAH010000001.1	171872	172459	sseD	1-588/588	===============	0/0	100.00	100.00	vfdb	NP_460366
/scratch/mnk5428/kenyans/data/GCA_019362155.1_ASM1936215v1_genomic.fna	JAAIAH010000001.1	172462	172878	sseE	1-417/417	===============	0/0	100.00	100.00	vfdb	NP_460367
/scratch/mnk5428/kenyans/data/GCA_019362155.1_ASM1936215v1_genomic.fna	JAAIAH010000001.1	172930	173364	sscB	1-435/435	===============	0/0	100.00	100.00	vfdb	NP_460368
