#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	4542	6908	sspH2	1-2367/2367	===============	0/0	100.00	99.62	vfdb	NP_461184
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	105818	106864	sseK2	1-1047/1047	===============	0/0	100.00	98.28	vfdb	NP_461081
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	197488	199836	sopA	1-2349/2349	===============	0/0	100.00	99.23	vfdb	NP_461011
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	298640	299316	fliP	10-686/687	========/======	2/2	98.40	75.37	vfdb	YP_001006751
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	299753	300013	fliN	157-417/417	.....==========	0/0	62.59	80.46	vfdb	YP_001006749
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	300159	301167	fliM	1-1005/1005	========/======	4/6	99.90	75.55	vfdb	YP_001006748
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	305495	306474	fliG	12-991/993	===============	0/0	98.69	79.29	vfdb	YP_001006742
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	315554	315954	fliC	7-407/1146	======.........	0/0	34.99	80.30	vfdb	YP_001006728
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	316854	317065	fliC	890-1101/1101	............===	0/0	19.26	80.19	vfdb	YP_001006729
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	318555	319247	fliA	10-702/723	========/======	2/2	95.71	76.37	vfdb	YP_001006726
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	344698	345086	cheA	1-389/2055	===...../......	2/4	18.83	75.96	vfdb	YP_001006780
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	346758	347213	cheW	25-480/498	========/======	2/2	91.37	75.49	vfdb	YP_001006779
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	348290	348984	cheD	823-1517/1674	.......=======.	0/0	41.52	75.25	vfdb	YP_001006778
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	351219	351606	cheY	1-388/390	===============	0/0	99.49	77.32	vfdb	YP_001006774
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	413889	414611	sopE2	1-723/723	===============	0/0	100.00	100.00	vfdb	NP_460811
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	577071	578444	steC	1-1374/1374	===============	0/0	100.00	97.45	vfdb	NP_460656
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	646108	647334	sseJ	1-1227/1227	===============	0/0	100.00	99.76	vfdb	NP_460590
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	674902	675852	sifB	1-951/951	===============	0/0	100.00	96.64	vfdb	NP_460561
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	697884	698516	steA	1-633/633	===============	0/0	100.00	98.42	vfdb	NP_460542
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	865047	866105	ssaU	1-1059/1059	===============	0/0	100.00	99.15	vfdb	NP_460387
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	866102	866881	ssaT	1-780/780	===============	0/0	100.00	98.20	vfdb	NP_460386
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	866882	867148	ssaS	1-267/267	===============	0/0	100.00	99.25	vfdb	NP_460385
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	867145	867792	ssaR	1-648/648	===============	0/0	100.00	98.92	vfdb	NP_460384
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	867860	868828	ssaQ	1-969/969	===============	0/0	100.00	98.45	vfdb	NP_460383
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	868809	869183	ssaP	1-375/375	===============	0/0	100.00	99.47	vfdb	NP_460382
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	869164	869541	ssaO	1-378/378	===============	0/0	100.00	99.73	vfdb	NP_460381
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	869544	870845	ssaN	1-1302/1302	===============	0/0	100.00	98.77	vfdb	NP_460380
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	870835	872880	ssaV	1-2046/2046	===============	0/0	100.00	100.00	vfdb	NP_460379
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	872865	873233	ssaM	1-369/369	===============	0/0	100.00	100.00	vfdb	NP_460378
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	873291	874307	ssaL	1-1017/1017	===============	0/0	100.00	99.41	vfdb	NP_460377
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	874273	874947	ssaK	1-675/675	===============	0/0	100.00	99.11	vfdb	NP_460376
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	875510	876259	ssaJ	1-750/750	===============	0/0	100.00	98.67	vfdb	NP_460374
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	876256	876504	ssaI	1-249/249	===============	0/0	100.00	99.60	vfdb	NP_460373
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	876516	876743	ssaH	1-228/228	===============	0/0	100.00	100.00	vfdb	NP_460372
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	876784	876999	ssaG	1-216/216	===============	0/0	100.00	100.00	vfdb	NP_460371
/scratch/mnk5428/kenyans/data/GCA_019361895.1_ASM1936189v1_genomic.fna	JAAHZW010000001.1	877093	877782	sseG	1-690/690	===============	0/0	100.00	99.13	vfdb	NP_460370
