#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	4246	6612	sspH2	1-2367/2367	===============	0/0	100.00	99.66	vfdb	NP_461184
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	105530	105703	sseK2	1-175/1047	===...../......	1/1	16.62	98.29	vfdb	NP_461081
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	198731	201080	sopA	1-2349/2349	========/======	1/1	100.00	98.85	vfdb	NP_461011
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	297881	298557	fliP	10-686/687	========/======	2/2	98.40	75.66	vfdb	YP_001006751
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	298994	299254	fliN	157-417/417	.....==========	0/0	62.59	80.46	vfdb	YP_001006749
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	299400	300408	fliM	1-1005/1005	========/======	4/6	99.90	75.55	vfdb	YP_001006748
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	304742	305721	fliG	12-991/993	===============	0/0	98.69	79.29	vfdb	YP_001006742
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	314801	315201	fliC	7-407/1146	======.........	0/0	34.99	80.80	vfdb	YP_001006728
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	316085	316294	fliC	937-1146/1146	............===	0/0	18.32	80.48	vfdb	YP_001006728
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	317784	318476	fliA	10-702/723	========/======	2/2	95.71	75.94	vfdb	YP_001006726
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	341525	342080	flhC	6-564/582	========/======	5/7	95.19	75.05	vfdb	YP_001006783
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	344041	344429	cheA	1-389/2055	===...../......	2/4	18.83	75.96	vfdb	YP_001006780
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	346101	346556	cheW	25-480/498	========/======	2/2	91.37	75.06	vfdb	YP_001006779
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	350562	350949	cheY	1-388/390	===============	0/0	99.49	77.83	vfdb	YP_001006774
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	416663	417385	sopE2	1-723/723	===============	0/0	100.00	99.72	vfdb	NP_460811
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	577538	578911	steC	1-1374/1374	===============	0/0	100.00	99.49	vfdb	NP_460656
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	646534	647760	sseJ	1-1227/1227	===============	0/0	100.00	99.84	vfdb	NP_460590
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	649031	649432	steB	1-402/402	===============	0/0	100.00	99.75	vfdb	AAL20547
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	675923	676873	sifB	1-951/951	===============	0/0	100.00	99.37	vfdb	NP_460561
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	698924	699556	steA	1-633/633	===============	0/0	100.00	98.26	vfdb	NP_460542
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	869999	871057	ssaU	1-1059/1059	===============	0/0	100.00	99.25	vfdb	NP_460387
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	871054	871833	ssaT	1-780/780	===============	0/0	100.00	98.85	vfdb	NP_460386
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	871834	872100	ssaS	1-267/267	===============	0/0	100.00	99.62	vfdb	NP_460385
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	872097	872744	ssaR	1-648/648	===============	0/0	100.00	98.92	vfdb	NP_460384
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	872812	873780	ssaQ	1-969/969	===============	0/0	100.00	98.04	vfdb	NP_460383
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	873761	874135	ssaP	1-375/375	===============	0/0	100.00	99.47	vfdb	NP_460382
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	874116	874492	ssaO	1-378/378	========/======	1/1	99.74	99.73	vfdb	NP_460381
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	874495	875796	ssaN	1-1302/1302	===============	0/0	100.00	98.62	vfdb	NP_460380
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	875786	877831	ssaV	1-2046/2046	===============	0/0	100.00	99.17	vfdb	NP_460379
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	877816	878184	ssaM	1-369/369	===============	0/0	100.00	99.46	vfdb	NP_460378
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	878242	879258	ssaL	1-1017/1017	===============	0/0	100.00	99.21	vfdb	NP_460377
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	879224	879898	ssaK	1-675/675	===============	0/0	100.00	99.26	vfdb	NP_460376
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	880461	881210	ssaJ	1-750/750	===============	0/0	100.00	98.80	vfdb	NP_460374
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	881207	881455	ssaI	1-249/249	===============	0/0	100.00	98.80	vfdb	NP_460373
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	881467	881694	ssaH	1-228/228	===============	0/0	100.00	99.56	vfdb	NP_460372
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	881735	881950	ssaG	1-216/216	===============	0/0	100.00	100.00	vfdb	NP_460371
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	882044	882733	sseG	1-690/690	===============	0/0	100.00	98.41	vfdb	NP_460370
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	882730	883512	sseF	1-783/783	===============	0/0	100.00	98.98	vfdb	NP_460369
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	883528	883962	sscB	1-435/435	===============	0/0	100.00	100.00	vfdb	NP_460368
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	884014	884430	sseE	1-417/417	===============	0/0	100.00	99.28	vfdb	NP_460367
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	884433	885020	sseD	1-588/588	===============	0/0	100.00	97.45	vfdb	NP_460366
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	885036	886490	sseC	1-1455/1455	===============	0/0	100.00	98.14	vfdb	NP_460365
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	886493	886966	sscA	1-474/474	===============	0/0	100.00	98.94	vfdb	NP_460364
/scratch/mnk5428/kenyans/data/GCA_019362545.1_ASM1936254v1_genomic.fna	JAAIAZ010000001.1	886963	887553	sseB	1-591/591	===============	0/0	100.00	97.80	vfdb	NP_460363
