#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000001.1	206	888	pipB2	1-683/1053	==========.....	0/0	64.86	100.00	vfdb	NP_461706
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000001.1	2629	3525	mig-14	1-897/897	===============	0/0	100.00	100.00	vfdb	NP_461708
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000001.1	82935	83843	avrA	1-909/909	===============	0/0	100.00	100.00	vfdb	NP_461786
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000001.1	86376	86828	orgC	1-453/453	===============	0/0	100.00	100.00	vfdb	NP_461789
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000001.1	86825	87505	orgB	1-681/681	===============	0/0	100.00	100.00	vfdb	NP_461790
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000001.1	87462	88061	orgA	1-600/600	===============	0/0	100.00	100.00	vfdb	NP_461791
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000001.1	88033	88791	prgK	1-759/759	===============	0/0	100.00	100.00	vfdb	NP_461792
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000001.1	88788	89093	prgJ	1-306/306	===============	0/0	100.00	99.67	vfdb	NP_461793
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000001.1	89112	89354	prgI	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_461794
/scratch/mnk5428/kenyans/data/GCA_019363725.1_ASM1936372v1_genomic.fna	JAAIDH010000001.1	89379	90557	prgH	1-1179/1179	===============	0/0	100.00	100.00	vfdb	NP_461795
