#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019364155.1_ASM1936415v1_genomic.fna	JAAIEA010000001.1	187946	194005	shdA	1-6120/6120	========/======	7/70	98.94	94.14	vfdb	NP_461448
/scratch/mnk5428/kenyans/data/GCA_019364155.1_ASM1936415v1_genomic.fna	JAAIEA010000001.1	194699	202006	ratB	1-7308/7308	===============	0/0	100.00	99.10	vfdb	NP_461449
/scratch/mnk5428/kenyans/data/GCA_019364155.1_ASM1936415v1_genomic.fna	JAAIEA010000001.1	208909	211101	sinH	1-2193/2193	===============	0/0	100.00	99.50	vfdb	NP_461452
/scratch/mnk5428/kenyans/data/GCA_019364155.1_ASM1936415v1_genomic.fna	JAAIEA010000002.1	94	630	lpfA	1-537/537	===============	0/0	100.00	99.81	vfdb	NP_462541
/scratch/mnk5428/kenyans/data/GCA_019364155.1_ASM1936415v1_genomic.fna	JAAIEA010000002.1	715	1413	lpfB	1-699/699	===============	0/0	100.00	99.86	vfdb	NP_462540
/scratch/mnk5428/kenyans/data/GCA_019364155.1_ASM1936415v1_genomic.fna	JAAIEA010000002.1	1436	3964	lpfC	1-2529/2529	===============	0/0	100.00	99.64	vfdb	NP_462539
/scratch/mnk5428/kenyans/data/GCA_019364155.1_ASM1936415v1_genomic.fna	JAAIEA010000002.1	3982	5061	lpfD	1-1080/1080	===============	0/0	100.00	99.81	vfdb	NP_462538
/scratch/mnk5428/kenyans/data/GCA_019364155.1_ASM1936415v1_genomic.fna	JAAIEA010000002.1	5067	5594	lpfE	1-528/528	===============	0/0	100.00	99.81	vfdb	NP_462537
/scratch/mnk5428/kenyans/data/GCA_019364155.1_ASM1936415v1_genomic.fna	JAAIEA010000003.1	4693	5211	fimF	1-519/519	===============	0/0	100.00	98.65	vfdb	NP_459543
/scratch/mnk5428/kenyans/data/GCA_019364155.1_ASM1936415v1_genomic.fna	JAAIEA010000003.1	5221	6228	fimH	1-1008/1008	===============	0/0	100.00	98.11	vfdb	NP_459542
