#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	6671	7393	sopE2	1-723/723	===============	0/0	100.00	95.44	vfdb	NP_460811
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	170533	171906	steC	1-1374/1374	===============	0/0	100.00	91.70	vfdb	NP_460656
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	259619	260845	sseJ	1-1227/1227	===============	0/0	100.00	93.40	vfdb	NP_460590
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	262176	262577	steB	1-402/402	===============	0/0	100.00	91.79	vfdb	AAL20547
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	289658	290608	sifB	1-951/951	===============	0/0	100.00	85.17	vfdb	NP_460561
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	312836	313468	steA	1-633/633	===============	0/0	100.00	92.58	vfdb	NP_460542
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	493877	494935	ssaU	1-1059/1059	===============	0/0	100.00	95.84	vfdb	NP_460387
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	494932	495711	ssaT	1-780/780	===============	0/0	100.00	93.59	vfdb	NP_460386
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	495712	495978	ssaS	1-267/267	===============	0/0	100.00	97.75	vfdb	NP_460385
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	495975	496622	ssaR	1-648/648	===============	0/0	100.00	95.53	vfdb	NP_460384
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	496690	497658	ssaQ	1-969/969	===============	0/0	100.00	93.19	vfdb	NP_460383
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	497639	498010	ssaP	1-375/375	========/======	1/3	99.20	95.47	vfdb	NP_460382
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	497991	498368	ssaO	1-378/378	===============	0/0	100.00	93.65	vfdb	NP_460381
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	498371	499672	ssaN	1-1302/1302	===============	0/0	100.00	94.47	vfdb	NP_460380
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	499662	501707	ssaV	1-2046/2046	===============	0/0	100.00	95.60	vfdb	NP_460379
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	501692	502060	ssaM	1-369/369	===============	0/0	100.00	95.66	vfdb	NP_460378
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	502118	503134	ssaL	1-1017/1017	===============	0/0	100.00	96.26	vfdb	NP_460377
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	503100	503774	ssaK	1-675/675	===============	0/0	100.00	92.74	vfdb	NP_460376
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	504337	505086	ssaJ	1-750/750	===============	0/0	100.00	95.73	vfdb	NP_460374
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	505083	505328	ssaI	4-249/249	===============	0/0	98.80	88.62	vfdb	NP_460373
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	505346	505573	ssaH	1-228/228	===============	0/0	100.00	93.86	vfdb	NP_460372
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	505614	505829	ssaG	1-216/216	===============	0/0	100.00	98.15	vfdb	NP_460371
/scratch/mnk5428/kenyans/data/GCA_019362775.1_ASM1936277v1_genomic.fna	JAAIBM010000001.1	505923	506618	sseG	1-690/690	========/======	1/6	100.00	92.96	vfdb	NP_460370
