#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	170295	171022	entA	16-743/747	===============	0/0	97.46	80.50	vfdb	NP_752614
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	171053	171903	entB	1-851/858	===============	0/0	99.18	80.49	vfdb	NP_752613
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	171930	173527	entE	1-1598/1611	========/======	4/4	99.07	79.81	vfdb	NP_752612
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	173537	174723	entC	2-1188/1188	========/======	4/4	99.75	77.97	vfdb	NP_752611
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	175073	175940	fepB	53-920/957	===============	0/0	90.70	77.53	vfdb	NP_752610
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	176058	177284	entS	1-1227/1251	===============	0/0	98.08	78.89	vfdb	NP_752609
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	177385	178394	fepD	3-1012/1017	===============	0/0	99.31	78.02	vfdb	NP_752608
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	178483	179391	fepG	85-993/993	.==============	0/0	91.54	80.53	vfdb	NP_752607
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	179388	180175	fepC	1-788/816	========/======	2/2	96.45	80.36	vfdb	NP_752606
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	187154	189409	fepA	1-2241/2241	========/======	16/55	99.11	78.16	vfdb	NP_752600
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	213604	214511	gtrB	1-908/930	===============	0/0	97.63	77.20	vfdb	NP_706258
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	220757	221275	fimF	1-519/519	===============	0/0	100.00	100.00	vfdb	NP_459543
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	221285	222292	fimH	1-1008/1008	===============	0/0	100.00	100.00	vfdb	NP_459542
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	222307	224919	fimD	1-2613/2613	===============	0/0	100.00	100.00	vfdb	NP_459541
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	224950	225642	fimC	1-693/693	===============	0/0	100.00	100.00	vfdb	NP_459540
/scratch/mnk5428/kenyans/data/GCA_019362435.1_ASM1936243v1_genomic.fna	JAAIAV010000001.1	225686	226219	fimI	1-534/534	===============	0/0	100.00	100.00	vfdb	NP_459539
