#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	263	1315	pipB2	1-1053/1053	===============	0/0	100.00	100.00	vfdb	NP_461706
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	3056	3952	mig-14	1-897/897	===============	0/0	100.00	100.00	vfdb	NP_461708
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	83362	84270	avrA	1-909/909	===============	0/0	100.00	100.00	vfdb	NP_461786
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	86803	87255	orgC	1-453/453	===============	0/0	100.00	100.00	vfdb	NP_461789
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	87252	87932	orgB	1-681/681	===============	0/0	100.00	100.00	vfdb	NP_461790
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	87889	88488	orgA	1-600/600	===============	0/0	100.00	100.00	vfdb	NP_461791
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	88460	89218	prgK	1-759/759	===============	0/0	100.00	100.00	vfdb	NP_461792
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	89215	89520	prgJ	1-306/306	===============	0/0	100.00	99.67	vfdb	NP_461793
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	89539	89781	prgI	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_461794
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	89806	90984	prgH	1-1179/1179	===============	0/0	100.00	100.00	vfdb	NP_461795
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	95535	97166	sptP	1-1632/1632	===============	0/0	100.00	100.00	vfdb	NP_461799
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	97153	97545	sicP	1-393/393	===============	0/0	100.00	100.00	vfdb	NP_461800
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	98143	100200	sipA/sspA	1-2058/2058	===============	0/0	100.00	100.00	vfdb	NP_461803
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	100219	101250	sipD	1-1032/1032	===============	0/0	100.00	100.00	vfdb	NP_461804
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	101321	102550	sipC/sspC	1-1230/1230	===============	0/0	100.00	100.00	vfdb	NP_461805
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	102578	104359	sipB/sspB	1-1782/1782	===============	0/0	100.00	99.94	vfdb	NP_461806
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	104362	104859	sicA	1-498/498	===============	0/0	100.00	100.00	vfdb	NP_461807
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	104997	106067	spaS	1-1071/1071	===============	0/0	100.00	100.00	vfdb	NP_461808
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	106054	106845	spaR	1-792/792	===============	0/0	100.00	100.00	vfdb	NP_461809
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	106849	107109	spaQ	1-261/261	===============	0/0	100.00	100.00	vfdb	NP_461810
/scratch/mnk5428/kenyans/data/GCA_019364115.1_ASM1936411v1_genomic.fna	JAAIDV010000001.1	107135	107809	spaP	1-675/675	===============	0/0	100.00	100.00	vfdb	NP_461811
