#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000001.1	164560	164705	cheD	1087-1232/1674	.........===...	0/0	8.72	76.71	vfdb	YP_001006778
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000001.1	248723	249682	sopD2	1-960/960	===============	0/0	100.00	96.56	vfdb	NP_459947
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000001.1	380030	382327	slrP	1-2298/2298	===============	0/0	100.00	97.95	vfdb	NP_459778
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000002.1	53072	54454	steC	1-1374/1374	========/======	1/9	100.00	93.93	vfdb	NP_460656
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000002.1	212950	213672	sopE2	1-723/723	===============	0/0	100.00	97.92	vfdb	NP_460811
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000002.1	269419	269806	cheY	1-388/390	===============	0/0	99.49	78.09	vfdb	YP_001006774
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000002.1	272041	272735	cheD	823-1517/1674	.......=======.	0/0	41.52	75.40	vfdb	YP_001006778
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000002.1	273812	274267	cheW	25-480/498	========/======	2/2	91.37	75.49	vfdb	YP_001006779
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000002.1	275939	276327	cheA	1-389/2055	===...../......	2/4	18.83	75.96	vfdb	YP_001006780
/scratch/mnk5428/kenyans/data/GCA_019362875.1_ASM1936287v1_genomic.fna	JAAIBT010000002.1	278288	278843	flhC	6-564/582	========/======	5/7	95.19	75.40	vfdb	YP_001006783
