#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	62054	62466	gmhA/lpcA	130-542/585	...===========.	0/0	70.60	77.72	vfdb	NP_439337
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	311382	311915	fimI	1-534/534	===============	0/0	100.00	99.44	vfdb	NP_459539
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	311959	312651	fimC	1-693/693	===============	0/0	100.00	99.42	vfdb	NP_459540
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	312682	315294	fimD	1-2613/2613	===============	0/0	100.00	98.66	vfdb	NP_459541
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	315309	316316	fimH	1-1008/1008	===============	0/0	100.00	98.11	vfdb	NP_459542
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	316326	316844	fimF	1-519/519	===============	0/0	100.00	98.65	vfdb	NP_459543
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	323131	324026	gtrB	1-896/930	===============	0/0	96.34	76.90	vfdb	NP_706258
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	348220	350475	fepA	1-2241/2241	========/======	16/55	99.11	78.21	vfdb	NP_752600
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	357454	358241	fepC	1-788/816	========/======	2/2	96.45	80.61	vfdb	NP_752606
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	358238	359146	fepG	85-993/993	.==============	0/0	91.54	80.53	vfdb	NP_752607
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	359245	360244	fepD	3-1002/1017	===============	0/0	98.33	78.60	vfdb	NP_752608
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	360345	361571	entS	1-1227/1251	===============	0/0	98.08	78.73	vfdb	NP_752609
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	361689	362556	fepB	53-920/957	===============	0/0	90.70	77.19	vfdb	NP_752610
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	362906	364092	entC	2-1188/1188	========/======	4/4	99.75	77.80	vfdb	NP_752611
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	364102	365699	entE	1-1598/1611	========/======	4/4	99.07	79.88	vfdb	NP_752612
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	365726	366576	entB	1-851/858	===============	0/0	99.18	80.49	vfdb	NP_752613
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	366607	367334	entA	16-743/747	===============	0/0	97.46	80.50	vfdb	NP_752614
/scratch/mnk5428/kenyans/data/GCA_019362375.1_ASM1936237v1_genomic.fna	JAAIAS010000001.1	573682	575949	slrP	1-2298/2298	========/======	2/30	98.69	96.78	vfdb	NP_459778
