#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363675.1_ASM1936367v1_genomic.fna	JAAIDG010000001.1	123773	125146	steC	1-1374/1374	===============	0/0	100.00	100.00	vfdb	NP_460656
/scratch/mnk5428/kenyans/data/GCA_019363675.1_ASM1936367v1_genomic.fna	JAAIDG010000001.1	192005	193231	sseJ	1-1227/1227	===============	0/0	100.00	100.00	vfdb	NP_460590
/scratch/mnk5428/kenyans/data/GCA_019363675.1_ASM1936367v1_genomic.fna	JAAIDG010000001.1	194503	194904	steB	1-402/402	===============	0/0	100.00	100.00	vfdb	AAL20547
/scratch/mnk5428/kenyans/data/GCA_019363675.1_ASM1936367v1_genomic.fna	JAAIDG010000001.1	221394	222344	sifB	1-951/951	===============	0/0	100.00	100.00	vfdb	NP_460561
/scratch/mnk5428/kenyans/data/GCA_019363675.1_ASM1936367v1_genomic.fna	JAAIDG010000001.1	244389	245021	steA	1-633/633	===============	0/0	100.00	100.00	vfdb	NP_460542
/scratch/mnk5428/kenyans/data/GCA_019363675.1_ASM1936367v1_genomic.fna	JAAIDG010000001.1	413041	414099	ssaU	1-1059/1059	===============	0/0	100.00	99.91	vfdb	NP_460387
/scratch/mnk5428/kenyans/data/GCA_019363675.1_ASM1936367v1_genomic.fna	JAAIDG010000001.1	414096	414875	ssaT	1-780/780	===============	0/0	100.00	100.00	vfdb	NP_460386
/scratch/mnk5428/kenyans/data/GCA_019363675.1_ASM1936367v1_genomic.fna	JAAIDG010000001.1	414876	415142	ssaS	1-267/267	===============	0/0	100.00	100.00	vfdb	NP_460385
/scratch/mnk5428/kenyans/data/GCA_019363675.1_ASM1936367v1_genomic.fna	JAAIDG010000001.1	415139	415786	ssaR	1-648/648	===============	0/0	100.00	100.00	vfdb	NP_460384
/scratch/mnk5428/kenyans/data/GCA_019363675.1_ASM1936367v1_genomic.fna	JAAIDG010000001.1	415854	416822	ssaQ	1-969/969	===============	0/0	100.00	100.00	vfdb	NP_460383
