#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	4246	6612	sspH2	1-2367/2367	===============	0/0	100.00	99.66	vfdb	NP_461184
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	105530	105703	sseK2	1-175/1047	===...../......	1/1	16.62	98.29	vfdb	NP_461081
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	198731	201080	sopA	1-2349/2349	========/======	1/1	100.00	98.85	vfdb	NP_461011
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	297881	298557	fliP	10-686/687	========/======	2/2	98.40	75.66	vfdb	YP_001006751
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	298994	299254	fliN	157-417/417	.....==========	0/0	62.59	80.46	vfdb	YP_001006749
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	299400	300408	fliM	1-1005/1005	========/======	4/6	99.90	75.55	vfdb	YP_001006748
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	304742	305721	fliG	12-991/993	===============	0/0	98.69	79.29	vfdb	YP_001006742
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	314801	315201	fliC	7-407/1146	======.........	0/0	34.99	80.80	vfdb	YP_001006728
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	316085	316294	fliC	937-1146/1146	............===	0/0	18.32	80.48	vfdb	YP_001006728
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	317784	318476	fliA	10-702/723	========/======	2/2	95.71	75.94	vfdb	YP_001006726
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	341525	342080	flhC	6-564/582	========/======	5/7	95.19	75.05	vfdb	YP_001006783
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	344041	344429	cheA	1-389/2055	===...../......	2/4	18.83	75.96	vfdb	YP_001006780
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	346101	346556	cheW	25-480/498	========/======	2/2	91.37	75.06	vfdb	YP_001006779
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	350562	350949	cheY	1-388/390	===============	0/0	99.49	77.83	vfdb	YP_001006774
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	416663	417385	sopE2	1-723/723	===============	0/0	100.00	99.72	vfdb	NP_460811
/scratch/mnk5428/kenyans/data/GCA_019362535.1_ASM1936253v1_genomic.fna	JAAIBB010000001.1	577538	578911	steC	1-1374/1374	===============	0/0	100.00	99.49	vfdb	NP_460656
