#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	83457	83593	cheD	1087-1223/1674	.........==....	0/0	8.18	78.10	vfdb	YP_001006778
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	375354	376307	sopD	1-954/954	===============	0/0	100.00	100.00	vfdb	NP_461866
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	418257	418700	invH	1-444/444	===============	0/0	100.00	100.00	vfdb	NP_461821
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	419157	419807	invF	1-651/651	===============	0/0	100.00	100.00	vfdb	NP_461820
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	419804	421492	invG	1-1689/1689	===============	0/0	100.00	100.00	vfdb	NP_461819
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	421489	422607	invE	1-1119/1119	===============	0/0	100.00	100.00	vfdb	NP_461818
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	422632	424689	invA	1-2058/2058	===============	0/0	100.00	99.95	vfdb	NP_461817
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	424713	425120	invB	1-408/408	===============	0/0	100.00	100.00	vfdb	NP_461816
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	425117	426412	invC	1-1296/1296	===============	0/0	100.00	100.00	vfdb	NP_461815
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	426390	426833	invI	1-444/444	===============	0/0	100.00	100.00	vfdb	NP_461814
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	426833	427843	invJ	1-1011/1011	===============	0/0	100.00	100.00	vfdb	NP_461813
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	427843	428754	spaO	1-912/912	===============	0/0	100.00	99.89	vfdb	NP_461812
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	428744	429418	spaP	1-675/675	===============	0/0	100.00	100.00	vfdb	NP_461811
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	429444	429704	spaQ	1-261/261	===============	0/0	100.00	100.00	vfdb	NP_461810
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	429708	430499	spaR	1-792/792	===============	0/0	100.00	100.00	vfdb	NP_461809
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	430486	431556	spaS	1-1071/1071	===============	0/0	100.00	100.00	vfdb	NP_461808
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	431694	432191	sicA	1-498/498	===============	0/0	100.00	100.00	vfdb	NP_461807
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	432194	433975	sipB/sspB	1-1782/1782	===============	0/0	100.00	100.00	vfdb	NP_461806
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	434003	435232	sipC/sspC	1-1230/1230	===============	0/0	100.00	100.00	vfdb	NP_461805
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	435303	436334	sipD	1-1032/1032	===============	0/0	100.00	100.00	vfdb	NP_461804
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	436353	438410	sipA/sspA	1-2058/2058	===============	0/0	100.00	100.00	vfdb	NP_461803
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	439008	439400	sicP	1-393/393	===============	0/0	100.00	100.00	vfdb	NP_461800
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	439387	441018	sptP	1-1632/1632	===============	0/0	100.00	100.00	vfdb	NP_461799
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	445569	446747	prgH	1-1179/1179	===============	0/0	100.00	100.00	vfdb	NP_461795
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	446772	447014	prgI	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_461794
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	447033	447338	prgJ	1-306/306	===============	0/0	100.00	100.00	vfdb	NP_461793
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	447335	448093	prgK	1-759/759	===============	0/0	100.00	100.00	vfdb	NP_461792
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	448065	448664	orgA	1-600/600	===============	0/0	100.00	100.00	vfdb	NP_461791
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	448621	449301	orgB	1-681/681	===============	0/0	100.00	100.00	vfdb	NP_461790
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	449298	449750	orgC	1-453/453	===============	0/0	100.00	100.00	vfdb	NP_461789
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	452283	453188	avrA	1-909/909	========/======	1/3	99.67	99.67	vfdb	NP_461786
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	532598	533494	mig-14	1-897/897	===============	0/0	100.00	100.00	vfdb	NP_461708
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	535235	536287	pipB2	1-1053/1053	===============	0/0	100.00	100.00	vfdb	NP_461706
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	537326	539500	iroN	1-2178/2178	========/======	5/7	99.77	77.20	vfdb	NP_753164
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	541899	545526	iroC	69-3687/3738	========/======	16/31	96.52	75.93	vfdb	NP_753167
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	545612	546727	iroB	34-1149/1164	===============	0/0	95.88	78.23	vfdb	NP_753168
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	548348	548748	fliC	7-407/1146	======.........	0/0	34.99	80.30	vfdb	YP_001006728
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000001.1	549648	549859	fliC	890-1101/1101	............===	0/0	19.26	78.77	vfdb	YP_001006729
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000002.1	123771	125144	steC	1-1374/1374	===============	0/0	100.00	100.00	vfdb	NP_460656
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000002.1	192782	194008	sseJ	1-1227/1227	===============	0/0	100.00	100.00	vfdb	NP_460590
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000002.1	195279	195680	steB	1-402/402	===============	0/0	100.00	100.00	vfdb	AAL20547
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000002.1	222170	223120	sifB	1-951/951	===============	0/0	100.00	99.89	vfdb	NP_460561
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000002.1	245165	245797	steA	1-633/633	===============	0/0	100.00	100.00	vfdb	NP_460542
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000002.1	413817	414875	ssaU	1-1059/1059	===============	0/0	100.00	100.00	vfdb	NP_460387
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000002.1	414872	415651	ssaT	1-780/780	===============	0/0	100.00	100.00	vfdb	NP_460386
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000002.1	415652	415918	ssaS	1-267/267	===============	0/0	100.00	100.00	vfdb	NP_460385
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000002.1	415915	416562	ssaR	1-648/648	===============	0/0	100.00	100.00	vfdb	NP_460384
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000002.1	416630	417598	ssaQ	1-969/969	===============	0/0	100.00	100.00	vfdb	NP_460383
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000002.1	417579	417953	ssaP	1-375/375	===============	0/0	100.00	100.00	vfdb	NP_460382
/scratch/mnk5428/kenyans/data/GCA_019362925.1_ASM1936292v1_genomic.fna	JAAIBR010000002.1	417934	418311	ssaO	1-378/378	===============	0/0	100.00	100.00	vfdb	NP_460381
