#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000001.1	21440	22162	sopE2	1-723/723	===============	0/0	100.00	99.86	vfdb	NP_460811
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000001.1	183491	184864	steC	1-1374/1374	===============	0/0	100.00	99.42	vfdb	NP_460656
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000001.1	269345	270571	sseJ	1-1227/1227	===============	0/0	100.00	99.67	vfdb	NP_460590
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000001.1	271842	272243	steB	1-402/402	===============	0/0	100.00	100.00	vfdb	AAL20547
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000001.1	303465	304415	sifB	1-951/951	===============	0/0	100.00	97.69	vfdb	NP_460561
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000001.1	326456	327088	steA	1-633/633	===============	0/0	100.00	97.47	vfdb	NP_460542
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000001.1	490119	491177	ssaU	1-1059/1059	===============	0/0	100.00	99.25	vfdb	NP_460387
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000001.1	491174	491953	ssaT	1-780/780	===============	0/0	100.00	98.85	vfdb	NP_460386
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000001.1	491954	492220	ssaS	1-267/267	===============	0/0	100.00	99.62	vfdb	NP_460385
/scratch/mnk5428/kenyans/data/GCA_019363595.1_ASM1936359v1_genomic.fna	JAAICZ010000001.1	492217	492864	ssaR	1-648/648	===============	0/0	100.00	98.92	vfdb	NP_460384
